HCPCS Code,Modifier,Short Description,Mac Locality,Non-Facility Price,Facility Price,Non-Facility Limiting Charge,Facility Limiting Charge,GPCI Work,GPCI PE,GPCI MP,Proc Stat,Work RVU,NA Flag for Trans Non-FAC PE RVU,Transitioned Non-FAC PE RVU,NA Flag for Fully IMP Non-FAC PE RVU,Fully Implemented Non-FAC PE RVU,NA Flag for Trans facility PE RVU,Transitioned Facility PE RVU,NA Flag for Fully IMP FAC PE RVU,Fully Implemented Facility PE RVU,MP RVU,Transitioned Non-FAC Total,Transitioned Facility Total,Fully Implemented Non-Fac Total,Fully Implemented Facility Total,PCTC,Global,Pre Op,Intra Op,Post Op,Mult Surg,Bilt Surg,Asst Surg,Co Surg,Team Surg,Phys Supv,Endobase,Conv Fact,Not Used for Medicare,Diag Imaging Family Ind,Opps Non-Facility Payment Amount,Opps Facility Payment Amount,Non-Fac PE Used For Opps PMT AMT,Facility PE Used For Opps PMT AMT,Malpractice Used For Opps PMT AMT
31288,  ,Nasal/sinus endoscopy surg,441209,,226.85,,247.84,1.014,1.006,0.795,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,431200,,216.74,,236.79,1.0,0.891,0.813,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,421205,,225.07,,245.88,1.0,0.908,1.172,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,411201,,230.19,,251.48,1.008,1.053,0.827,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,360221,,223.43,,244.09,1.0,1.0,0.739,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,350209,,222.18,,242.73,1.0,0.933,0.93,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,340202,,216.41,,236.43,1.0,1.0,0.382,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,330201,,219.07,,239.33,1.0,1.0,0.517,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,320201,,228.12,,249.22,1.0,1.0,0.978,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,310200,,223.82,,244.52,1.0,0.975,0.854,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,240299,,228.61,,249.76,1.007,1.04,0.803,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,240202,,247.86,,270.79,1.043,1.22,0.853,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,230299,,220.5,,240.89,1.0,0.986,0.643,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,230201,,231.86,,253.31,1.013,1.103,0.688,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,220200,,211.1,,230.62,1.0,0.908,0.461,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,210201,,293.71,,320.88,1.5,1.081,0.592,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,131200,,225.49,,246.35,1.0,1.0,0.844,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,121201,,231.05,,252.43,1.0,1.149,0.561,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,118274,,235.93,,257.75,1.022,1.175,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,118273,,231.64,,253.07,1.014,1.132,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,118272,,238.16,,260.19,1.028,1.191,0.572,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,118271,,228.93,,250.11,1.014,1.093,0.57,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,118218,,242.59,,265.03,1.042,1.194,0.69,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,118217,,238.85,,260.94,1.026,1.183,0.651,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111275,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111270,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111269,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111268,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111267,,240.86,,263.13,1.027,1.232,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111266,,237.8,,259.79,1.017,1.209,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111265,,265.81,,290.4,1.1,1.435,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111264,,236.93,,258.84,1.035,1.165,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111263,,236.12,,257.96,1.034,1.156,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111262,,235.26,,257.02,1.014,1.093,0.892,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111261,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111260,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111259,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111258,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111257,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111256,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111255,,228.73,,249.89,1.014,1.093,0.56,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111254,,231.14,,252.52,1.017,1.093,0.662,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111253,,249.07,,272.11,1.058,1.31,0.47,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111252,,261.24,,285.4,1.088,1.419,0.47,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111251,,250.07,,273.21,1.058,1.31,0.521,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111209,,263.06,,287.39,1.1,1.435,0.42,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,111205,,260.75,,284.86,1.088,1.419,0.445,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31288,  ,Nasal/sinus endoscopy surg,0,,228.55,,249.7,1.0,1.0,1.0,A,4.1,,2.28,,2.28,,2.28,,2.28,0.6,6.98,6.98,6.98,6.98,0,0,0.0,0.0,0.0,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1520200,,1087.0,,1187.54,1.0,0.911,1.033,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1510200,,1061.57,,1159.77,1.0,0.877,0.913,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1451250,,1073.25,,1172.53,1.0,0.993,0.518,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1441201,,1138.62,,1243.95,1.025,1.039,0.849,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1431240,,1125.87,,1230.01,1.0,1.034,0.898,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1421299,,1138.01,,1243.28,1.017,1.061,0.796,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1421201,,1219.3,,1332.09,1.042,1.197,0.894,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1411299,,1052.09,,1149.41,1.0,0.913,0.65,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1411203,,1094.08,,1195.28,1.0,1.012,0.656,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1329204,,1285.49,,1404.39,1.065,1.195,1.462,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1328299,,1074.81,,1174.23,1.0,0.949,0.732,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1320203,,1218.65,,1331.38,1.046,1.106,1.269,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1320202,,1329.48,,1452.46,1.065,1.2,1.911,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1320201,,1291.46,,1410.91,1.065,1.166,1.656,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1310200,,1191.97,,1302.22,1.022,1.091,1.207,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1250299,,1083.61,,1183.85,1.0,0.927,0.925,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1250201,,1174.48,,1283.12,1.024,1.053,1.177,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1240299,,1197.55,,1308.33,1.042,1.106,1.069,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1240201,,1235.12,,1349.37,1.064,1.172,1.032,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1230299,,1132.65,,1237.42,1.012,1.016,0.973,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1230201,,1194.83,,1305.35,1.02,1.078,1.309,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1220201,,1251.92,,1367.72,1.057,1.192,1.168,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1210201,,1118.54,,1222.0,1.009,0.992,0.949,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1150200,,1058.93,,1156.88,1.0,0.926,0.665,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1140216,,1094.49,,1195.73,1.0,0.862,1.333,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1130200,,1092.82,,1193.91,1.002,0.984,0.755,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1120201,,1067.68,,1166.44,1.0,0.913,0.817,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1031235,,1035.09,,1130.83,1.0,0.896,0.544,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1021299,,1083.87,,1184.12,1.0,0.883,1.125,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1021201,,1131.85,,1236.55,1.0,0.997,1.128,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,1011200,,1026.68,,1121.65,1.0,0.869,0.575,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,920250,,1122.41,,1226.23,1.0,1.007,0.982,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,920220,,1122.41,,1226.23,1.0,1.007,0.982,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,910299,,1139.63,,1245.05,1.0,0.94,1.467,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,910204,,1272.44,,1390.14,1.0,1.027,2.5,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,910203,,1192.18,,1302.46,1.0,0.998,1.77,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,820299,,1100.06,,1201.82,1.0,0.911,1.173,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,820201,,1184.14,,1293.67,1.003,0.986,1.718,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,810200,,1040.46,,1136.7,1.0,0.922,0.485,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,730200,,1037.58,,1133.55,1.0,0.852,0.768,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,720299,,1069.68,,1168.63,1.0,0.881,0.982,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,720201,,1108.52,,1211.06,1.0,0.935,1.156,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,710213,,1017.59,,1111.72,1.0,0.86,0.518,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,630200,,1040.74,,1137.0,1.0,0.957,0.331,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,620200,,1066.3,,1164.93,1.0,1.025,0.3,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
31290,  ,Nasal/sinus endoscopy surg,610299,,1119.89,,1223.48,1.0,0.912,1.381,A,18.61,,12.78,,12.78,,12.78,,12.78,2.85,34.24,34.24,34.24,34.24,0,10,0.1,0.8,0.1,3,1,0,0,0,9,31231.0,32.7442,,99,,,0,0,0
