CPT only copyright 2009 American Medical Association. All rights reserved.,,,,,,
,,,,,,
"Part B National Summary Data File
Code Range: 02) Surgery (10000 - 69999)",,,,,,
,,,,,,
DESCRIPTION,HCPCS,MODIFIER,ALLOWED SERVICES,ALLOWED CHARGES,PAYMENT,
,,80S,37,"$5,230.71","$4,184.68",
,,OTHER,39,"$36,508.40","$29,206.85",
,33777,TOTAL,N/A,"$1,031.73",$825.38,
,,80S,0,$0.00,$0.00,
,,OTHER,N/A,"$1,031.73",$825.38,
,33786,TOTAL,N/A,"$5,433.26","$4,346.61",
,,80S,N/A,$345.94,$276.75,
,,OTHER,N/A,"$5,087.32","$4,069.86",
,33788,TOTAL,N/A,"$4,339.23","$3,471.39",
,,80S,N/A,$377.46,$301.97,
,,OTHER,N/A,"$3,961.77","$3,169.42",
,33800,TOTAL,N/A,"$2,523.32","$2,018.65",
,,OTHER,N/A,"$2,523.32","$2,018.65",
,33802,TOTAL,N/A,"$3,427.29","$2,741.82",
,,80S,N/A,$159.63,$127.70,
,,OTHER,N/A,"$3,267.66","$2,614.12",
,33803,TOTAL,N/A,$990.43,$792.34,
,,OTHER,N/A,$990.43,$792.34,
,33814,TOTAL,20,"$15,026.43","$12,021.15",
,,80S,N/A,$651.71,$521.37,
,,OTHER,15,"$14,374.72","$11,499.78",
,33820,TOTAL,15,"$5,130.21","$3,751.00",
,,80S,N/A,$441.35,$353.08,
,,OTHER,N/A,"$4,688.86","$3,397.92",
,33824,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,33840,TOTAL,N/A,"$1,879.98","$1,503.98",
,,80S,N/A,$86.05,$68.84,
,,OTHER,N/A,"$1,793.93","$1,435.14",
,33845,TOTAL,13,"$8,294.96","$6,635.97",
,,80S,N/A,$788.72,$630.98,
,,OTHER,N/A,"$7,506.24","$6,004.99",
,33851,TOTAL,N/A,$579.37,$463.50,
,,OTHER,N/A,$579.37,$463.50,
,33852,TOTAL,N/A,"$10,597.89","$8,478.31",
,,OTHER,N/A,"$10,597.89","$8,478.31",
,33853,TOTAL,32,"$23,215.48","$18,572.43",
,,80S,13,"$1,729.26","$1,383.43",
,,OTHER,19,"$21,486.22","$17,189.00",
,33860,TOTAL,"5,020","$10,465,936.35","$8,308,130.17",
,,80S,"1,885","$850,584.97","$677,124.55",
,,OTHER,"3,135","$9,615,351.38","$7,631,005.62",
,33861,TOTAL,350,"$507,242.47","$402,807.45",
,,80S,137,"$45,391.64","$36,205.38",
,,OTHER,213,"$461,850.83","$366,602.07",
,33863,TOTAL,"2,470","$5,197,095.75","$4,109,951.67",
,,80S,909,"$406,129.38","$322,999.73",
,,OTHER,"1,561","$4,790,966.37","$3,786,951.94",
,33864,TOTAL,198,"$434,247.58","$344,118.70",
,,80S,73,"$34,730.30","$27,393.14",
,,OTHER,125,"$399,517.28","$316,725.56",
,33870,TOTAL,"1,421","$1,613,546.91","$1,274,556.33",
,,80S,425,"$99,455.99","$79,274.18",
,,OTHER,996,"$1,514,090.92","$1,195,282.15",
,33875,TOTAL,399,"$401,083.90","$313,135.53",
,,80S,109,"$27,355.18","$21,627.50",
,,OTHER,290,"$373,728.72","$291,508.03",
,33877,TOTAL,816,"$2,027,078.87","$1,606,467.00",
,,80S,196,"$106,153.47","$83,797.21",
,,OTHER,620,"$1,920,925.40","$1,522,669.79",
,33880,TOTAL,"1,008","$1,205,608.69","$959,088.61",
,,80S,180,"$49,359.22","$39,157.82",
,,OTHER,828,"$1,156,249.47","$919,930.79",
,33881,TOTAL,"1,872","$2,026,079.38","$1,613,844.91",
,,80S,282,"$65,097.50","$51,509.85",
,,OTHER,"1,590","$1,960,981.88","$1,562,335.06",
,33883,TOTAL,678,"$326,848.28","$260,971.77",
,,80S,105,"$10,250.53","$8,200.47",
,,OTHER,573,"$316,597.75","$252,771.30",
,33884,TOTAL,217,"$70,893.85","$56,684.16",
,,80S,27,"$1,743.10","$1,394.47",
,,OTHER,190,"$69,150.75","$55,289.69",
,33886,TOTAL,116,"$66,195.81","$52,877.40",
,,80S,21,"$2,699.05","$2,159.25",
,,OTHER,95,"$63,496.76","$50,718.15",
,33889,TOTAL,111,"$50,859.61","$40,273.46",
,,80S,18,"$1,429.22","$1,039.64",
,,OTHER,93,"$49,430.39","$39,233.82",
,33891,TOTAL,41,"$19,484.66","$15,587.76",
,,80S,N/A,$814.11,$651.30,
,,OTHER,32,"$18,670.55","$14,936.46",
,33910,TOTAL,139,"$155,623.40","$124,309.15",
,,80S,42,"$9,238.08","$7,308.91",
,,OTHER,97,"$146,385.32","$117,000.24",
,33915,TOTAL,N/A,"$7,096.37","$5,677.08",
,,80S,N/A,$225.08,$180.06,
,,OTHER,N/A,"$6,871.29","$5,497.02",
,33916,TOTAL,45,"$51,200.00","$40,852.00",
,,80S,N/A,"$1,673.00","$1,230.40",
,,OTHER,38,"$49,527.00","$39,621.60",
,33917,TOTAL,63,"$40,937.28","$32,749.79",
,,80S,20,"$3,053.94","$2,443.15",
,,OTHER,43,"$37,883.34","$30,306.64",
,33920,TOTAL,N/A,$629.73,$503.78,
,,OTHER,N/A,$629.73,$503.78,
,33922,TOTAL,14,"$8,395.64","$6,716.53",
,,80S,N/A,$430.06,$344.05,
,,OTHER,N/A,"$7,965.58","$6,372.48",
,33924,TOTAL,N/A,"$1,178.93",$943.14,
,,80S,N/A,$43.20,$34.56,
,,OTHER,N/A,"$1,135.73",$908.58,
,33925,TOTAL,N/A,"$4,131.66","$3,305.32",
,,80S,N/A,$494.63,$395.70,
,,OTHER,N/A,"$3,637.03","$2,909.62",
,33926,TOTAL,N/A,"$7,745.88","$6,196.71",
,,80S,N/A,"$1,133.23",$906.59,
,,OTHER,N/A,"$6,612.65","$5,290.12",
,33930,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,33933,TOTAL,N/A,"$1,032.17",$825.74,
,,80S,N/A,$29.26,$23.41,
,,OTHER,N/A,"$1,002.91",$802.33,
,33935,TOTAL,13,"$31,068.06","$24,854.44",
,,80S,N/A,"$2,848.19","$2,278.56",
,,OTHER,N/A,"$28,219.87","$22,575.88",
,33940,TOTAL,0,$0.00,$0.00,
,,OTHER,0,$0.00,$0.00,
,33944,TOTAL,330,"$50,904.71","$40,608.69",
,,80S,94,"$3,190.14","$2,552.09",
,,OTHER,236,"$47,714.57","$38,056.60",
,33945,TOTAL,822,"$2,564,967.62","$2,041,604.14",
,,80S,297,"$211,222.09","$168,488.96",
,,OTHER,525,"$2,353,745.53","$1,873,115.18",
,33960,TOTAL,247,"$239,651.81","$191,018.30",
,,80S,N/A,"$1,416.14","$1,132.90",
,,OTHER,237,"$238,235.67","$189,885.40",
,33961,TOTAL,290,"$163,008.58","$128,811.76",
,,OTHER,290,"$163,008.58","$128,811.76",
,33967,TOTAL,"19,363","$3,664,398.41","$2,904,240.62",
,,80S,343,"$6,996.77","$5,508.56",
,,OTHER,"19,020","$3,657,401.64","$2,898,732.06",
,33968,TOTAL,"4,283","$145,859.04","$115,595.95",
,,80S,0,$0.00,$0.00,
,,OTHER,"4,283","$145,859.04","$115,595.95",
,33970,TOTAL,"1,683","$333,952.47","$266,529.55",
,,80S,313,"$9,125.58","$7,287.25",
,,OTHER,"1,370","$324,826.89","$259,242.30",
,33971,TOTAL,602,"$365,434.69","$290,840.55",
,,80S,0,$0.00,$0.00,
,,OTHER,602,"$365,434.69","$290,840.55",
,33973,TOTAL,154,"$50,741.77","$40,593.39",
,,80S,24,"$1,113.22",$890.58,
,,OTHER,130,"$49,628.55","$39,702.81",
,33974,TOTAL,63,"$50,020.82","$40,016.71",
,,80S,0,$0.00,$0.00,
,,OTHER,63,"$50,020.82","$40,016.71",
,33975,TOTAL,353,"$237,122.95","$189,517.34",
,,80S,98,"$13,072.35","$10,457.85",
,,OTHER,255,"$224,050.60","$179,059.49",
,33976,TOTAL,107,"$76,130.41","$60,904.34",
,,80S,37,"$5,292.70","$4,234.17",
,,OTHER,70,"$70,837.71","$56,670.17",
,33977,TOTAL,177,"$134,169.73","$106,306.09",
,,80S,47,"$6,766.91","$5,413.52",
,,OTHER,130,"$127,402.82","$100,892.57",
,33978,TOTAL,39,"$32,281.59","$25,825.27",
,,80S,11,"$1,898.16","$1,518.52",
,,OTHER,28,"$30,383.43","$24,306.75",
,33979,TOTAL,987,"$1,543,099.97","$1,222,294.68",
,,80S,369,"$130,519.83","$103,986.00",
,,OTHER,618,"$1,412,580.14","$1,118,308.68",
,33980,TOTAL,343,"$633,445.01","$502,638.70",
,,80S,115,"$48,519.33","$38,815.40",
,,OTHER,228,"$584,925.68","$463,823.30",
,33999,TOTAL,"1,921","$1,538,937.94","$1,227,927.98",
,,80S,268,"$61,865.91","$49,479.49",
,,OTHER,"1,653","$1,477,072.03","$1,178,448.49",
,34001,TOTAL,120,"$81,794.21","$64,680.72",
,,80S,23,"$2,957.87","$2,283.48",
,,OTHER,97,"$78,836.34","$62,397.24",
,34051,TOTAL,24,"$15,632.62","$12,506.08",
,,80S,N/A,$436.11,$348.88,
,,OTHER,19,"$15,196.51","$12,157.20",
,34101,TOTAL,"2,460","$1,259,312.70","$1,001,610.22",
,,80S,229,"$18,815.05","$14,931.37",
,,OTHER,"2,231","$1,240,497.65","$986,678.85",
,34111,TOTAL,883,"$346,282.94","$274,904.41",
,,80S,80,"$4,911.57","$3,857.54",
,,OTHER,803,"$341,371.37","$271,046.87",
,34151,TOTAL,469,"$485,555.42","$387,017.24",
,,80S,89,"$17,062.67","$13,507.91",
,,OTHER,380,"$468,492.75","$373,509.33",
,34201,TOTAL,"8,006","$5,980,869.47","$4,765,386.43",
,,80S,"1,127","$138,150.83","$109,905.23",
,,OTHER,"6,879","$5,842,718.64","$4,655,481.20",
,34203,TOTAL,"2,989","$1,894,466.17","$1,508,119.17",
,,80S,425,"$44,515.74","$35,451.46",
,,OTHER,"2,564","$1,849,950.43","$1,472,667.71",
,34401,TOTAL,93,"$87,124.59","$69,294.69",
,,80S,13,"$2,338.65","$1,870.93",
,,OTHER,80,"$84,785.94","$67,423.76",
,34421,TOTAL,223,"$120,500.52","$96,400.39",
,,80S,30,"$2,611.52","$2,089.19",
,,OTHER,193,"$117,889.00","$94,311.20",
,34451,TOTAL,38,"$46,574.35","$37,259.46",
,,80S,N/A,"$1,547.09","$1,237.67",
,,OTHER,31,"$45,027.26","$36,021.79",
,34471,TOTAL,N/A,"$9,670.89","$7,736.69",
,,OTHER,N/A,"$9,670.89","$7,736.69",
,34490,TOTAL,255,"$116,299.91","$92,993.98",
,,80S,0,$0.00,$0.00,
,,OTHER,255,"$116,299.91","$92,993.98",
,34501,TOTAL,80,"$55,032.27","$43,476.21",
,,80S,N/A,$954.15,$763.31,
,,OTHER,71,"$54,078.12","$42,712.90",
,34502,TOTAL,225,"$244,177.58","$192,476.94",
,,80S,46,"$8,859.90","$7,087.94",
,,OTHER,179,"$235,317.68","$185,389.00",
,34510,TOTAL,22,"$21,626.59","$17,301.30",
,,80S,N/A,$331.60,$265.28,
,,OTHER,20,"$21,294.99","$17,036.02",
,34520,TOTAL,66,"$50,951.79","$40,668.41",
,,80S,N/A,$937.83,$750.26,
,,OTHER,59,"$50,013.96","$39,918.15",
,34530,TOTAL,13,"$9,517.79","$7,614.24",
,,OTHER,13,"$9,517.79","$7,614.24",
,34800,TOTAL,651,"$534,959.74","$425,690.69",
,,80S,116,"$19,295.25","$15,177.84",
,,OTHER,535,"$515,664.49","$410,512.85",
,34802,TOTAL,"20,783","$18,212,071.16","$14,467,855.14",
,,80S,"4,273","$805,688.02","$639,722.79",
,,OTHER,"16,510","$17,406,383.14","$13,828,132.35",
,34803,TOTAL,"5,559","$5,176,110.38","$4,122,566.00",
,,80S,974,"$190,781.04","$151,800.78",
,,OTHER,"4,585","$4,985,329.34","$3,970,765.22",
,34804,TOTAL,"2,373","$2,082,346.98","$1,654,196.55",
,,80S,543,"$101,549.72","$80,577.73",
,,OTHER,"1,830","$1,980,797.26","$1,573,618.82",
,34805,TOTAL,660,"$576,450.55","$458,614.75",
,,80S,119,"$20,720.40","$16,576.28",
,,OTHER,541,"$555,730.15","$442,038.47",
,34806,TOTAL,934,"$84,921.71","$67,623.58",
,,80S,109,"$1,733.59","$1,364.70",
,,OTHER,825,"$83,188.12","$66,258.88",
,34808,TOTAL,515,"$88,944.49","$70,574.57",
,,80S,86,"$2,815.30","$2,252.22",
,,OTHER,429,"$86,129.19","$68,322.35",
,34812,TOTAL,"30,323","$5,680,362.39","$4,520,634.54",
,,80S,"6,095","$215,871.17","$171,940.40",
,,OTHER,"24,228","$5,464,491.22","$4,348,694.14",
,34813,TOTAL,523,"$107,114.53","$85,469.18",
,,80S,90,"$3,450.66","$2,760.55",
,,OTHER,433,"$103,663.87","$82,708.63",
,34820,TOTAL,607,"$151,649.26","$121,282.17",
,,80S,118,"$5,527.01","$4,421.64",
,,OTHER,489,"$146,122.25","$116,860.53",
,34825,TOTAL,"17,635","$5,149,276.33","$4,095,809.73",
,,80S,"3,381","$199,634.42","$159,168.64",
,,OTHER,"14,254","$4,949,641.91","$3,936,641.09",
,34826,TOTAL,"6,809","$1,074,130.43","$856,070.23",
,,80S,"1,292","$41,328.23","$32,988.60",
,,OTHER,"5,517","$1,032,802.20","$823,081.63",
,34830,TOTAL,72,"$111,912.09","$88,307.01",
,,80S,N/A,"$2,403.43","$1,922.75",
,,OTHER,63,"$109,508.66","$86,384.26",
,34831,TOTAL,79,"$126,838.02","$101,423.02",
,,80S,12,"$3,437.16","$2,749.72",
,,OTHER,67,"$123,400.86","$98,673.30",
,34832,TOTAL,65,"$110,148.38","$88,010.70",
,,80S,N/A,"$2,444.26","$1,955.41",
,,OTHER,57,"$107,704.12","$86,055.29",
,34833,TOTAL,381,"$115,097.65","$90,940.19",
,,80S,56,"$3,513.52","$2,810.80",
,,OTHER,325,"$111,584.13","$88,129.39",
,34834,TOTAL,308,"$42,114.29","$33,511.95",
,,80S,44,"$1,172.28",$937.84,
,,OTHER,264,"$40,942.01","$32,574.11",
,34900,TOTAL,"1,182","$738,032.13","$588,470.06",
,,80S,187,"$24,615.48","$19,653.90",
,,OTHER,995,"$713,416.65","$568,816.16",
,35001,TOTAL,323,"$274,335.85","$219,219.97",
,,80S,90,"$14,676.91","$11,727.10",
,,OTHER,233,"$259,658.94","$207,492.87",
,35002,TOTAL,11,"$9,427.92","$7,542.32",
,,80S,N/A,$651.79,$521.43,
,,OTHER,N/A,"$8,776.13","$7,020.89",
,35005,TOTAL,N/A,"$1,953.01","$1,562.41",
,,OTHER,N/A,"$1,953.01","$1,562.41",
,35011,TOTAL,"1,497","$1,344,130.05","$1,069,612.51",
,,80S,167,"$23,391.99","$18,622.40",
,,SG,0,$0.00,$0.00,
,,OTHER,"1,330","$1,320,738.06","$1,050,990.11",
,35013,TOTAL,261,"$301,182.03","$240,923.01",
,,80S,19,"$3,414.92","$2,731.93",
,,OTHER,242,"$297,767.11","$238,191.08",
,35021,TOTAL,99,"$57,297.25","$45,227.75",
,,80S,26,"$3,150.15","$2,520.09",
,,OTHER,73,"$54,147.10","$42,707.66",
,35022,TOTAL,N/A,"$7,177.79","$5,742.24",
,,80S,N/A,$173.96,$139.17,
,,OTHER,N/A,"$7,003.83","$5,603.07",
,35045,TOTAL,340,"$303,301.97","$240,543.79",
,,80S,29,"$3,960.27","$3,168.22",
,,SG,0,$0.00,$0.00,
,,OTHER,311,"$299,341.70","$237,375.57",
,35081,TOTAL,"3,899","$4,701,885.92","$3,733,215.01",
,,80S,"1,278","$326,308.69","$258,619.90",
,,OTHER,"2,621","$4,375,577.23","$3,474,595.11",
,35082,TOTAL,"1,593","$2,579,796.04","$2,050,401.34",
,,80S,471,"$159,746.72","$126,465.23",
,,OTHER,"1,122","$2,420,049.32","$1,923,936.11",
,35091,TOTAL,"1,133","$1,508,760.03","$1,198,199.93",
,,80S,324,"$89,350.61","$70,959.56",
,,OTHER,809,"$1,419,409.42","$1,127,240.37",
,35092,TOTAL,290,"$594,456.13","$474,924.65",
,,80S,71,"$29,187.59","$23,241.97",
,,OTHER,219,"$565,268.54","$451,682.68",
,35102,TOTAL,"2,484","$3,514,994.72","$2,784,869.64",
,,80S,738,"$214,794.51","$170,709.93",
,,OTHER,"1,746","$3,300,200.21","$2,614,159.71",
,35103,TOTAL,513,"$881,839.19","$699,127.26",
,,80S,143,"$50,227.61","$39,723.87",
,,OTHER,370,"$831,611.58","$659,403.39",
,35111,TOTAL,57,"$59,424.08","$46,741.95",
,,80S,15,"$2,964.61","$2,371.71",
,,OTHER,42,"$56,459.47","$44,370.24",
,35112,TOTAL,N/A,"$10,966.37","$8,773.11",
,,80S,N/A,$543.07,$434.46,
,,OTHER,N/A,"$10,423.30","$8,338.65",
,35121,TOTAL,174,"$195,430.46","$155,630.69",
,,80S,48,"$10,162.16","$8,129.72",
,,OTHER,126,"$185,268.30","$147,500.97",
,35122,TOTAL,34,"$43,067.53","$34,454.01",
,,80S,14,"$4,348.15","$3,478.50",
,,OTHER,20,"$38,719.38","$30,975.51",
,35131,TOTAL,450,"$423,797.21","$336,014.65",
,,80S,129,"$23,175.30","$18,329.71",
,,OTHER,321,"$400,621.91","$317,684.94",
,35132,TOTAL,99,"$131,796.55","$104,266.13",
,,80S,21,"$5,271.44","$4,217.14",
,,OTHER,78,"$126,525.11","$100,048.99",
,35141,TOTAL,"3,754","$3,179,604.27","$2,528,041.54",
,,80S,765,"$113,522.55","$90,187.18",
,,OTHER,"2,989","$3,066,081.72","$2,437,854.36",
,35142,TOTAL,462,"$503,056.07","$399,344.30",
,,80S,94,"$18,141.40","$14,513.12",
,,OTHER,368,"$484,914.67","$384,831.18",
,35151,TOTAL,967,"$945,444.13","$748,938.78",
,,80S,206,"$36,982.01","$29,493.81",
,,OTHER,761,"$908,462.12","$719,444.97",
,35152,TOTAL,45,"$52,288.06","$40,915.31",
,,80S,11,"$2,421.18","$1,936.94",
,,OTHER,34,"$49,866.88","$38,978.37",
,35180,TOTAL,11,"$7,695.25","$6,117.11",
,,80S,N/A,$67.09,$53.67,
,,OTHER,N/A,"$7,628.16","$6,063.44",
,35182,TOTAL,N/A,"$9,191.26","$7,353.00",
,,80S,N/A,$217.43,$173.94,
,,OTHER,N/A,"$8,973.83","$7,179.06",
,35184,TOTAL,121,"$105,613.64","$84,436.99",
,,80S,14,"$1,943.03","$1,554.43",
,,OTHER,107,"$103,670.61","$82,882.56",
,35188,TOTAL,20,"$13,593.57","$10,776.28",
,,80S,N/A,$128.77,$103.02,
,,OTHER,18,"$13,464.80","$10,673.26",
,35189,TOTAL,42,"$40,282.90","$31,577.49",
,,80S,11,"$2,131.08","$1,628.55",
,,OTHER,31,"$38,151.82","$29,948.94",
,35190,TOTAL,"1,267","$764,886.29","$608,024.61",
,,80S,172,"$16,548.14","$13,164.51",
,,OTHER,"1,095","$748,338.15","$594,860.10",
,35201,TOTAL,638,"$441,250.55","$350,676.05",
,,80S,114,"$13,906.24","$11,082.68",
,,OTHER,524,"$427,344.31","$339,593.37",
,35206,TOTAL,"1,666","$1,065,338.15","$848,533.78",
,,80S,142,"$14,594.86","$11,578.06",
,,SG,0,$0.00,$0.00,
,,OTHER,"1,524","$1,050,743.29","$836,955.72",
,35207,TOTAL,331,"$183,961.52","$146,512.85",
,,80S,0,$0.00,$0.00,
,,SG,N/A,"$5,568.36","$4,454.68",
,,OTHER,326,"$178,393.16","$142,058.17",
,35211,TOTAL,411,"$225,848.36","$180,392.47",
,,80S,145,"$16,572.94","$13,081.15",
,,OTHER,266,"$209,275.42","$167,311.32",
,35216,TOTAL,437,"$535,191.46","$426,858.41",
,,80S,127,"$32,252.08","$25,801.66",
,,OTHER,310,"$502,939.38","$401,056.75",
,35221,TOTAL,"1,548","$1,504,272.75","$1,191,078.51",
,,80S,273,"$46,535.51","$36,984.92",
,,OTHER,"1,275","$1,457,737.24","$1,154,093.59",
,35226,TOTAL,"4,270","$2,653,117.42","$2,109,210.79",
,,80S,689,"$71,105.66","$56,770.06",
,,OTHER,"3,581","$2,582,011.76","$2,052,440.73",
,35231,TOTAL,133,"$113,827.04","$91,061.54",
,,80S,17,"$3,025.59","$2,420.47",
,,OTHER,116,"$110,801.45","$88,641.07",
,35236,TOTAL,590,"$476,896.86","$379,791.35",
,,80S,73,"$10,002.43","$7,899.52",
,,SG,0,$0.00,$0.00,
,,OTHER,517,"$466,894.43","$371,891.83",
,35241,TOTAL,149,"$68,186.52","$53,335.38",
,,80S,64,"$6,379.98","$5,039.20",
,,OTHER,85,"$61,806.54","$48,296.18",
,35246,TOTAL,44,"$44,508.05","$35,588.43",
,,80S,N/A,"$1,436.32","$1,149.06",
,,OTHER,36,"$43,071.73","$34,439.37",
,35251,TOTAL,191,"$224,127.21","$175,994.34",
,,80S,29,"$6,115.80","$4,892.65",
,,OTHER,162,"$218,011.41","$171,101.69",
,35256,TOTAL,657,"$486,831.53","$388,152.67",
,,80S,85,"$10,510.56","$8,408.41",
,,OTHER,572,"$476,320.97","$379,744.26",
,35261,TOTAL,474,"$264,572.75","$210,092.79",
,,80S,109,"$10,273.29","$8,203.06",
,,OTHER,365,"$254,299.46","$201,889.73",
,35266,TOTAL,422,"$268,612.70","$213,314.74",
,,80S,47,"$5,139.12","$4,111.31",
,,OTHER,375,"$263,473.58","$209,203.43",
,35271,TOTAL,131,"$78,844.87","$62,596.43",
,,80S,41,"$4,757.77","$3,806.22",
,,OTHER,90,"$74,087.10","$58,790.21",
,35276,TOTAL,66,"$49,752.68","$39,802.15",
,,80S,17,"$2,572.05","$2,057.64",
,,OTHER,49,"$47,180.63","$37,744.51",
,35281,TOTAL,139,"$149,125.57","$118,200.36",
,,80S,29,"$5,336.83","$4,269.44",
,,OTHER,110,"$143,788.74","$113,930.92",
,35286,TOTAL,952,"$558,065.04","$441,585.25",
,,80S,185,"$19,163.48","$15,330.76",
,,OTHER,767,"$538,901.56","$426,254.49",
,35301,TOTAL,"84,245","$67,391,018.75","$53,452,821.68",
,,80S,"23,093","$3,563,679.30","$2,828,722.18",
,,OTHER,"61,152","$63,827,339.45","$50,624,099.50",
,35302,TOTAL,"3,328","$2,618,217.15","$2,082,877.36",
,,80S,696,"$97,737.13","$77,937.43",
,,OTHER,"2,632","$2,520,480.02","$2,004,939.93",
,35303,TOTAL,"1,430","$1,220,618.79","$971,105.96",
,,80S,263,"$40,169.79","$31,843.56",
,,OTHER,"1,167","$1,180,449.00","$939,262.40",
,35304,TOTAL,418,"$385,303.29","$307,072.61",
,,80S,63,"$9,285.94","$7,428.76",
,,OTHER,355,"$376,017.35","$299,643.85",
,35305,TOTAL,503,"$352,507.20","$281,828.32",
,,80S,100,"$12,620.59","$10,096.46",
,,OTHER,403,"$339,886.61","$271,731.86",
,35306,TOTAL,70,"$26,997.03","$21,597.57",
,,80S,15,"$1,076.83",$861.45,
,,OTHER,55,"$25,920.20","$20,736.12",
,35311,TOTAL,23,"$22,081.24","$17,664.98",
,,80S,N/A,$899.50,$719.60,
,,OTHER,18,"$21,181.74","$16,945.38",
,35321,TOTAL,595,"$450,163.61","$359,565.15",
,,80S,76,"$9,043.03","$7,234.42",
,,OTHER,519,"$441,120.58","$352,330.73",
,35331,TOTAL,377,"$261,629.07","$208,882.64",
,,80S,105,"$13,380.93","$10,654.09",
,,OTHER,272,"$248,248.14","$198,228.55",
,35341,TOTAL,493,"$332,193.07","$263,084.92",
,,80S,146,"$19,856.45","$15,766.98",
,,OTHER,347,"$312,336.62","$247,317.94",
,35351,TOTAL,"1,273","$1,136,480.47","$903,759.10",
,,80S,303,"$49,181.20","$39,296.46",
,,OTHER,970,"$1,087,299.27","$864,462.64",
,35355,TOTAL,"2,790","$1,859,921.91","$1,482,190.82",
,,80S,678,"$85,012.18","$67,780.28",
,,OTHER,"2,112","$1,774,909.73","$1,414,410.54",
,35361,TOTAL,86,"$86,962.30","$68,782.93",
,,80S,23,"$4,367.78","$3,494.21",
,,OTHER,63,"$82,594.52","$65,288.72",
,35363,TOTAL,93,"$131,167.41","$104,933.93",
,,80S,21,"$5,594.12","$4,475.27",
,,OTHER,72,"$125,573.29","$100,458.66",
,35371,TOTAL,"10,644","$5,186,482.55","$4,119,105.66",
,,80S,"2,225","$191,993.80","$152,391.61",
,,OTHER,"8,419","$4,994,488.75","$3,966,714.05",
,35372,TOTAL,"5,208","$2,944,270.18","$2,343,300.11",
,,80S,"1,120","$113,408.95","$90,229.60",
,,OTHER,"4,088","$2,830,861.23","$2,253,070.51",
,35390,TOTAL,"1,308","$170,569.31","$135,486.45",
,,80S,307,"$7,348.99","$5,877.55",
,,OTHER,"1,001","$163,220.32","$129,608.90",
,35400,TOTAL,602,"$91,279.98","$72,950.30",
,,80S,13,$312.12,$249.68,
,,OTHER,589,"$90,967.86","$72,700.62",
,35450,TOTAL,212,"$68,837.24","$54,961.79",
,,80S,37,"$1,843.46","$1,474.75",
,,OTHER,175,"$66,993.78","$53,487.04",
,35452,TOTAL,221,"$41,531.04","$32,942.96",
,,80S,42,"$1,266.36",$990.59,
,,OTHER,179,"$40,264.68","$31,952.37",
,35454,TOTAL,"2,350","$388,569.59","$310,110.68",
,,80S,340,"$9,165.37","$7,278.80",
,,OTHER,"2,010","$379,404.22","$302,831.88",
,35456,TOTAL,"2,698","$576,308.87","$457,236.15",
,,80S,282,"$9,424.13","$7,502.94",
,,OTHER,"2,416","$566,884.74","$449,733.21",
,35458,TOTAL,"1,028","$395,980.58","$314,936.87",
,,80S,36,"$1,932.02","$1,545.64",
,,OTHER,992,"$394,048.56","$313,391.23",
,35459,TOTAL,"1,064","$294,058.95","$234,480.01",
,,80S,125,"$5,647.41","$4,478.56",
,,OTHER,939,"$288,411.54","$230,001.45",
,35460,TOTAL,"4,775","$988,595.57","$788,124.13",
,,80S,N/A,$48.58,$38.86,
,,OTHER,"4,773","$988,546.99","$788,085.27",
,35470,TOTAL,"32,980","$15,551,056.21","$12,368,637.01",
,,80S,N/A,$227.21,$181.77,
,,OTHER,"32,976","$15,550,829.00","$12,368,455.24",
,35471,TOTAL,"12,318","$7,547,021.10","$5,994,452.69",
,,80S,N/A,$254.49,$203.58,
,,OTHER,"12,315","$7,546,766.61","$5,994,249.11",
,35472,TOTAL,927,"$258,923.55","$204,694.10",
,,80S,N/A,$649.84,$519.88,
,,OTHER,918,"$258,273.71","$204,174.22",
,35473,TOTAL,"26,114","$6,706,018.52","$5,320,874.68",
,,80S,N/A,$99.10,$79.28,
,,OTHER,"26,112","$6,705,919.42","$5,320,795.40",
,35474,TOTAL,"73,772","$24,388,684.11","$19,375,883.13",
,,80S,11,$539.77,$431.82,
,,SG,0,$0.00,$0.00,
,,OTHER,"73,761","$24,388,144.34","$19,375,451.31",
,35475,TOTAL,"10,933","$11,645,760.97","$9,220,708.56",
,,80S,0,$0.00,$0.00,
,,SG,0,$0.00,$0.00,
,,OTHER,"10,933","$11,645,760.97","$9,220,708.56",
,35476,TOTAL,"107,211","$78,884,784.36","$62,374,818.74",
,,80S,N/A,$176.73,$141.39,
,,SG,136,"$278,595.76","$222,660.35",
,,OTHER,"107,071","$78,606,011.87","$62,152,017.00",
,35480,TOTAL,22,"$9,487.58","$7,590.06",
,,80S,N/A,$42.68,$34.14,
,,OTHER,21,"$9,444.90","$7,555.92",
,35481,TOTAL,77,"$11,004.13","$8,793.59",
,,80S,31,$966.81,$763.75,
,,OTHER,46,"$10,037.32","$8,029.84",
,35482,TOTAL,70,"$12,724.27","$10,179.41",
,,80S,11,$292.69,$234.16,
,,OTHER,59,"$12,431.58","$9,945.25",
,35483,TOTAL,720,"$181,255.79","$143,938.77",
,,80S,87,"$3,455.20","$2,764.15",
,,OTHER,633,"$177,800.59","$141,174.62",
